,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
17,7083,Uniswap,UNI,uniswap,951,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem']",1000000000.0,598736139.71,1000000000.0,False,,18,,,1.34382522,2024-03-04T12:26:00.000Z,12.767627756964082,340669114.0588477,-23.4909,1.71389469,-0.21174331,20.24422828,107.33246857,92.66947549,111.27116352,7644440156.4589205,0.3148,12767627756.96,5688567267.77013,2024-03-04T12:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-03-04 19:28:50.120208
18,2,Litecoin,LTC,litecoin,1122,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74272774.85750493,84000000.0,False,,19,,,,2024-03-04T12:27:00.000Z,90.19210058403432,641766026.621252,-28.4043,0.46608938,-2.21032079,29.99647533,32.11213748,37.89486913,25.35153101,6698817580.60342,0.2759,7576136449.06,,2024-03-04T12:27:00.000Z,,,,,,2024-03-04 19:28:50.120208
19,8916,Internet Computer,ICP,internet-computer,218,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,459604032.0892868,515022252.2900631,True,,20,459604032.0892868,6145398181.9331,,2024-03-04T12:26:00.000Z,13.37107108046267,225448429.88442892,16.2364,1.16854183,1.57400557,9.87784749,-1.31326351,-6.11142347,169.16714466,6145398181.9331,0.2531,6886399143.39,,2024-03-04T12:26:00.000Z,8916.0,ICP,ICP,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai,2024-03-04 19:28:50.120208
0,1,Bitcoin,BTC,bitcoin,10846,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19644375.0,19644375.0,False,,1,,,,2024-03-04T12:33:00.000Z,65099.53754473442,44082538597.71708,96.7263,0.16910071,4.14731401,27.34901293,51.29813325,50.32877423,55.72816873,1278839727855.3423,52.6527,1367090288439.42,,2024-03-04T12:33:00.000Z,,,,,,2024-03-04 19:33:51.357265
1,1027,Ethereum,ETH,ethereum,8494,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120133136.73445426,120133136.73445426,True,,2,,,,2024-03-04T12:33:00.000Z,3507.525654713811,18000463336.782654,50.35,0.21673952,2.02186376,14.81775358,52.22120549,56.81052707,58.85392022,421370059077.34045,17.3488,421370059077.34,,2024-03-04T12:33:00.000Z,,,,,,2024-03-04 19:33:51.357265
2,825,Tether USDt,USDT,tether,76751,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,99515227360.76811,102800078701.88501,True,,3,,,,2024-03-04T12:31:00.000Z,1.0005393166816574,87885986444.10988,30.1602,-0.0274071,0.01780982,0.07155712,0.08034641,-0.05215831,0.04499016,99568897582.9627,4.0995,102855520499.2,,2024-03-04T12:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-04 19:33:51.357265
3,1839,BNB,BNB,bnb,2081,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149541613.4668026,149541613.4668026,False,,4,,,,2024-03-04T12:32:00.000Z,418.9388757123808,1776322632.0873103,4.6972,0.55304585,1.40126133,7.85633354,38.84532057,32.22589916,81.79711396,62648795417.9977,2.5794,62648795418.0,,2024-03-04T12:32:00.000Z,,,,,,2024-03-04 19:33:51.357265
4,5426,Solana,SOL,solana,630,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,442942446.2322949,571043504.0667281,True,,5,,,,2024-03-04T12:33:00.000Z,133.09232344617865,3230589378.4937034,13.6514,1.2544162,3.31090961,31.82496622,34.71243147,34.48913537,120.69685385,58952239321.99019,2.4272,76001506745.09,,2024-03-04T12:33:00.000Z,,,,,,2024-03-04 19:33:51.357265
5,52,XRP,XRP,xrp,1237,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54664031281.0,99987852435.0,False,,6,,,,2024-03-04T12:33:00.000Z,0.6543873806824432,2698937652.832606,17.8571,-0.37154241,4.06888954,23.40346942,24.84452695,13.09408555,6.95314363,35771452247.51673,1.4724,65438738068.24,,2024-03-04T12:33:00.000Z,,,,,,2024-03-04 19:33:51.357265
6,3408,USDC,USDC,usd-coin,17008,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28878787153.309654,28878787153.309654,False,,7,,,,2024-03-04T12:32:00.000Z,0.9999983982334417,7389867864.708653,38.3954,0.00157262,-0.01260311,0.00553637,-0.01896222,-0.03481919,0.00979917,28878740896.23415,1.189,28878740896.23,,2024-03-04T12:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-04 19:33:51.357265
7,2010,Cardano,ADA,cardano,1086,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35485670834.303,36671429496.447,False,,8,,,,2024-03-04T12:32:00.000Z,0.7802938617766056,1315050265.3419566,37.1457,0.57809289,6.49732397,34.881502,49.26212796,38.9337639,94.92513839,27689251133.031754,1.14,35113223779.95,,2024-03-04T12:32:00.000Z,,,,,,2024-03-04 19:33:51.357265
8,74,Dogecoin,DOGE,dogecoin,901,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143327356383.7052,143327356383.7052,True,,9,,,,2024-03-04T12:33:00.000Z,0.1605472649852823,4975261183.703464,68.4691,-0.15193291,13.36145822,90.13348553,102.92538533,94.19417545,80.0638986,23010815064.974712,0.9474,23010815064.97,,2024-03-04T12:33:00.000Z,,,,,,2024-03-04 19:33:51.357265
9,5805,Avalanche,AVAX,avalanche,674,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,377255658.28268355,435945298.28268355,False,,10,,,,2024-03-04T12:31:00.000Z,43.77507544781406,581160899.0432751,-19.7875,1.79689224,1.83278566,19.56303695,22.55497732,18.12895783,97.97324888,16514394904.439232,0.6799,31518054322.43,,2024-03-04T12:31:00.000Z,,,,,,2024-03-04 19:33:51.357265
10,5994,Shiba Inu,SHIB,shiba-inu,749,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-04T12:31:00.000Z,2.6271026871304948e-05,4074104490.4399934,-6.51,1.41148134,19.08260997,176.40646252,188.96253551,171.43715196,183.25630769,15481237946.435665,0.6374,15487665827.76,,2024-03-04T12:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-04 19:33:51.357265
11,6636,Polkadot,DOT,polkadot-new,697,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1285571578.5353236,1417832080.2436752,True,,12,,,,2024-03-04T12:32:00.000Z,10.092799960412547,805113765.8391968,44.9811,2.45990314,9.45460746,32.42334468,45.98538244,31.26699437,81.66455031,12975016776.94881,0.5342,14309895563.36,,2024-03-04T12:32:00.000Z,,,,,,2024-03-04 19:33:51.357265
12,1958,TRON,TRX,tron,937,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87950429527.30116,87950540784.34041,True,,13,71659659264.0,10121525156.14508,,2024-03-04T12:32:00.000Z,0.1412443941277555,367381403.91839516,21.478,0.2695174,0.59593617,2.41127433,21.32736443,32.21437979,37.36494615,12422505131.85951,0.5114,12422520846.29,,2024-03-04T12:32:00.000Z,,,,,,2024-03-04 19:33:51.357265
13,1975,Chainlink,LINK,chainlink,1664,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-04T12:32:00.000Z,20.534955173046804,559661478.4228466,-28.2991,1.03302745,-0.37589069,12.67725039,14.90342653,42.84436482,33.59406551,12056071575.345078,0.4964,20534955173.05,,2024-03-04T12:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-04 19:33:51.357265
14,3890,Polygon,MATIC,polygon,1297,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9899142960.602293,10000000000.0,False,,15,,,,2024-03-04T12:32:00.000Z,1.1072037129261034,699040871.3957198,-17.6445,1.55313357,2.28146192,10.55104823,40.28247189,27.91227728,39.31101788,10960367840.76516,0.4511,11072037129.26,,2024-03-04T12:32:00.000Z,,,,,,2024-03-04 19:33:51.357265
15,11419,Toncoin,TON,toncoin,206,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3468174742.8465657,5103685945.121637,True,,16,3414166606.0,9343410809.502714,,2024-03-04T12:33:00.000Z,2.736659304523323,78907192.34786518,13.6255,1.23405858,3.25250367,28.58976009,34.28065119,24.02481634,15.88667686,9491212679.723837,0.3907,13967049629.08,,2024-03-04T12:33:00.000Z,,,,,,2024-03-04 19:33:51.357265
16,1831,Bitcoin Cash,BCH,bitcoin-cash,849,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19659418.75,19659418.75,False,,17,,,,2024-03-04T12:32:00.000Z,455.5045254271564,1282306031.5309608,-54.3689,0.0161213,-6.15453432,73.07583515,90.30575965,92.945732,89.40766067,8954954207.89249,0.3687,9565595033.97,,2024-03-04T12:32:00.000Z,,,,,,2024-03-04 19:33:51.357265
17,7083,Uniswap,UNI,uniswap,951,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem']",1000000000.0,598736139.71,1000000000.0,False,,18,,,1.35092148,2024-03-04T12:31:00.000Z,12.835049071213973,341413502.218093,-23.5618,2.18057095,0.73991228,20.83542163,108.40370501,94.36024755,112.57812625,7684807733.887075,0.3164,12835049071.21,5688567267.77013,2024-03-04T12:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-03-04 19:33:51.357265
18,2,Litecoin,LTC,litecoin,1122,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74272774.85750493,84000000.0,False,,19,,,,2024-03-04T12:33:00.000Z,90.29169559553031,640281109.8567553,-28.7238,0.52548413,-2.17402448,29.85253231,32.23697217,38.36737106,25.48401153,6706214778.4691925,0.2761,7584502430.02,,2024-03-04T12:33:00.000Z,,,,,,2024-03-04 19:33:51.357265
19,8916,Internet Computer,ICP,internet-computer,218,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,459604032.0892868,515022252.2900631,True,,20,459604032.0892868,6151187733.94567,,2024-03-04T12:32:00.000Z,13.383667906444051,225509845.93561888,16.2377,1.35496077,1.78368925,9.39096419,-1.05626713,-5.08469136,169.68853235,6151187733.94567,0.2532,6892886789.08,,2024-03-04T12:32:00.000Z,8916.0,ICP,ICP,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai,2024-03-04 19:33:51.357265
0,1,Bitcoin,BTC,bitcoin,10846,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19644375.0,19644375.0,False,,1,,,,2024-03-04T12:38:00.000Z,65096.559898761596,43861986724.8535,93.6647,0.05124584,4.12172696,27.2936495,51.27094513,50.12558854,55.55954195,1278781233861.2349,52.6137,1367027757873.99,,2024-03-04T12:38:00.000Z,,,,,,2024-03-04 19:38:53.058529
1,1027,Ethereum,ETH,ethereum,8494,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120133136.73445426,120133136.73445426,True,,2,,,,2024-03-04T12:38:00.000Z,3506.763193935705,17891888493.10766,48.4601,0.11763474,1.99085508,14.68968208,52.21751434,56.72593093,58.6009186,421278462272.4296,17.3329,421278462272.43,,2024-03-04T12:38:00.000Z,,,,,,2024-03-04 19:38:53.058529
2,825,Tether USDt,USDT,tether,76751,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,99515227360.76811,102800078701.88501,True,,3,,,,2024-03-04T12:37:00.000Z,1.000542469782662,87550043552.12732,29.0516,-0.015526,0.03110972,0.07327494,0.07603811,-0.05722452,0.07352217,99569211364.52606,4.0966,102855844638.24,,2024-03-04T12:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-04 19:38:53.058529
3,1839,BNB,BNB,bnb,2081,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149541613.4668026,149541613.4668026,False,,4,,,,2024-03-04T12:37:00.000Z,419.0721695950644,1771528570.5653236,4.1379,0.31593638,1.50071383,7.6844567,38.93949246,32.06266109,81.83627808,62668728400.279465,2.5784,62668728400.28,,2024-03-04T12:37:00.000Z,,,,,,2024-03-04 19:38:53.058529
4,5426,Solana,SOL,solana,630,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,442942446.2322949,571043504.0667281,True,,5,,,,2024-03-04T12:38:00.000Z,133.06929586618085,3224800256.3500385,13.1967,0.84775647,3.86323482,31.52242207,34.84203309,34.1551613,119.73852165,58942039429.37515,2.4251,75988356995.12,,2024-03-04T12:38:00.000Z,,,,,,2024-03-04 19:38:53.058529
5,52,XRP,XRP,xrp,1237,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54664031281.0,99987852435.0,False,,6,,,,2024-03-04T12:38:00.000Z,0.6550225709258303,2697002519.7825766,17.7369,-1.1061004,4.52212212,23.33737576,24.72337641,13.07859729,6.99419478,35806174306.850624,1.4733,65502257092.58,,2024-03-04T12:38:00.000Z,,,,,,2024-03-04 19:38:53.058529
